--------- beginning of main
--------- beginning of system
05-21 23:01:43.720 24278 24278 I NCL     : [MF] addAll firstItem=z15.p94 size=2
05-21 23:01:43.735 24278 24278 I NCL     : [MF:LLadd cls=z15.b60]
05-21 23:01:43.853 24278 24278 I NCL     : [MF:LLadd cls=z15.z50] d=LauncherUI e=378a543b-f765-47b1-a68c-7291eb1c3ee4
05-21 23:01:43.878 24278 24819 I NCL     : [MF:LLadd cls=com.tencent.mm.plugin.sns.storage.m] a=鎶曡瘔 b=Report c=鎶曡ù d=https://mp.weixin.qq.com/promotion/res/htmledition/mobile/html/feedback.html
05-21 23:01:43.894 24278 24819 I NCL     : [MF] addAll firstItem=la4.p size=1

05-21 23:22:46.365 26850 26970 I NCL     : session_time = parse_one_session_time(data, sid)

05-21 23:22:46.365 26850 26970 I NCL     : session_cnt = parse_one_session_cnt(data, sid)

05-21 23:22:46.365 26850 26970 I NCL     : if (session_time < 0 || session_cnt < 0 || session_time >= 86400000 || session_cnt >= 86400000) {

05-21 23:22:46.365 26850 26970 I NCL     : record.push(0)

05-21 23:22:46.365 26850 26970 I NCL     : record.push(0)

05-21 23:22:46.365 26850 26970 I NCL     : } else {

05-21 23:22:46.365 26850 26970 I NCL     : if (sid <= 146) {

05-21 23:22:46.365 26850 26970 I NCL     : record.push(session_time)

05-21 23:22:46.365 26850 26970 I NCL     : record.push(session_cnt)

05-21 23:22:46.365 26850 26970 I NCL     : } else {

05-21 23:22:46.365 26850 26970 I NCL     : expand_json_dict[sid + '_time'] = session_time

05-21 23:22:46.365 26850 26970 I NCL     : expand_json_dict[sid + '_cnt'] = session_cnt

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : record.push(parse_other_time(data))

05-21 23:22:46.365 26850 26970 I NCL     : record.push(parse_other_cnt(data))

05-21 23:22:46.365 26850 26970 I NCL     : record.push(replaceAll(JSON.stringify(expand_json_dict), ',', ';'))

05-21 23:22:46.365 26850 26970 I NCL     : result.push(String(record))

05-21 23:22:46.365 26850 26970 I NCL     : return result

05-21 23:22:46.365 26850 26970 I NCL     : } catch (error) {

05-21 23:22:46.365 26850 26970 I NCL     : return new Array()

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : function parse_tbe(data) {

05-21 23:22:46.365 26850 26970 I NCL     : json = JSON.parse(data)

05-21 23:22:46.365 26850 26970 I NCL     : return String(json['tbe'])

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : function parse_dwelltime(data) {

05-21 23:22:46.365 26850 26970 I NCL     : json = JSON.parse(data)

05-21 23:22:46.365 26850 26970 I NCL     : return String(json['in'])

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : function parse_session_cnt(data) {

05-21 23:22:46.365 26850 26970 I NCL     : json = JSON.parse(data)

05-21 23:22:46.365 26850 26970 I NCL     : var session_cnt = 0

05-21 23:22:46.365 26850 26970 I NCL     : for (i in json['content']) {

05-21 23:22:46.365 26850 26970 I NCL     : session_cnt++

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : return session_cnt

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : function parse_enter_session_cnt(data) {

05-21 23:22:46.365 26850 26970 I NCL     : json = JSON.parse(data)

05-21 23:22:46.365 26850 26970 I NCL     : var enter_session_cnt = 0

05-21 23:22:46.365 26850 26970 I NCL     : for (i in json['content']) {

05-21 23:22:46.365 26850 26970 I NCL     : if ('count' in json['content'][i]) {

05-21 23:22:46.365 26850 26970 I NCL     : enter_session_cnt += json['content'][i]['count']

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : return enter_session_cnt

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : function parse_one_session_time(data, sid) {

05-21 23:22:46.365 26850 26970 I NCL     : json = JSON.parse(data)

05-21 23:22:46.365 26850 26970 I NCL     : var one_time = 0

05-21 23:22:46.365 26850 26970 I NCL     : for (i in json['content']) {

05-21 23:22:46.365 26850 26970 I NCL     : if (json['content'][i]['sid'] == sid) {

05-21 23:22:46.365 26850 26970 I NCL     : if ('in' in json['content'][i]) {

05-21 23:22:46.365 26850 26970 I NCL     : one_time += json['content'][i]['in']

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : return String(one_time)

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : function parse_one_session_cnt(data, sid) {

05-21 23:22:46.365 26850 26970 I NCL     : json = JSON.parse(data)

05-21 23:22:46.365 26850 26970 I NCL     : var one_cnt = 0

05-21 23:22:46.365 26850 26970 I NCL     : for (i in json['content']) {

05-21 23:22:46.365 26850 26970 I NCL     : if (json['content'][i]['sid'] == sid) {

05-21 23:22:46.365 26850 26970 I NCL     : if ('count' in json['content'][i]) {

05-21 23:22:46.365 26850 26970 I NCL     : one_cnt += json['content'][i]['count']

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : return one_cnt

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : function parse_other_time(data, sid) {

05-21 23:22:46.365 26850 26970 I NCL     : json = JSON.parse(data)

05-21 23:22:46.365 26850 26970 I NCL     : var other_time = 0

05-21 23:22:46.365 26850 26970 I NCL     : for (i in json['content']) {

05-21 23:22:46.365 26850 26970 I NCL     : sid = json['content'][i]['sid']

05-21 23:22:46.365 26850 26970 I NCL     : if (!isRealNum(sid) || sid < 0 || json['content'][i]['sid'] > 146) {

05-21 23:22:46.365 26850 26970 I NCL     : other_time += json['content'][i]['in']

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : return String(other_time)

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : function parse_other_cnt(data, sid) {

05-21 23:22:46.365 26850 26970 I NCL     : json = JSON.parse(data)

05-21 23:22:46.365 26850 26970 I NCL     : var other_cnt = 0

05-21 23:22:46.365 26850 26970 I NCL     : for (i in json['content']) {

05-21 23:22:46.365 26850 26970 I NCL     : if (json['content'][i]['sid'] < 0 || json['content'][i]['sid'] > 146) {

05-21 23:22:46.365 26850 26970 I NCL     : other_cnt += json['content'][i]['count']

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : return other_cnt

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : function isRealNum(val) {

05-21 23:22:46.365 26850 26970 I NCL     : if (val === '' || val == null) {

05-21 23:22:46.365 26850 26970 I NCL     : return false;

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : if (!isNaN(val)) {

05-21 23:22:46.365 26850 26970 I NCL     : return true;

05-21 23:22:46.365 26850 26970 I NCL     : } else {

05-21 23:22:46.365 26850 26970 I NCL     : return false;

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : var device

05-21 23:22:46.365 26850 26970 I NCL     : var run_date

05-21 23:22:46.365 26850 26970 I NCL     : var period_start_time

05-21 23:22:46.365 26850 26970 I NCL     : var period_end_time

05-21 23:22:46.365 26850 26970 I NCL     : var uin

05-21 23:22:46.365 26850 26970 I NCL     : function __main__(data, args) {

05-21 23:22:46.365 26850 26970 I NCL     : try {

05-21 23:22:46.365 26850 26970 I NCL     : device = args.split(',')[0]

05-21 23:22:46.365 26850 26970 I NCL     : run_date = args.split(',')[1]

05-21 23:22:46.365 26850 26970 I NCL     : period_start_time = args.split(',')[2]

05-21 23:22:46.365 26850 26970 I NCL     : period_end_time = args.split(',')[3]

05-21 23:22:46.365 26850 26970 I NCL     : uin = args.split(',')[4]

05-21 23:22:46.365 26850 26970 I NCL     : return __run__(data)

05-21 23:22:46.365 26850 26970 I NCL     : } catch (error) {

05-21 23:22:46.365 26850 26970 I NCL     : debugAlert(String(error))

05-21 23:22:46.365 26850 26970 I NCL     : return new Array()

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : return new Array()

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : function readEdgeDBData(sql) {

05-21 23:22:46.365 26850 26970 I NCL     : if (device == '2') {

05-21 23:22:46.365 26850 26970 I NCL     : var datas = read_edge_db_data.call('', sql)

05-21 23:22:46.365 26850 26970 I NCL     : if (datas == null) {

05-21 23:22:46.365 26850 26970 I NCL     : return null

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : var result = new Array()

05-21 23:22:46.365 26850 26970 I NCL     : var datas_ = datas.split(';')

05-21 23:22:46.365 26850 26970 I NCL     : for (var i in datas_) {

05-21 23:22:46.365 26850 26970 I NCL     : var data = datas_[i].split(',')

05-21 23:22:46.365 26850 26970 I NCL     : var r = new Array()

05-21 23:22:46.365 26850 26970 I NCL     : for (var j in data) {

05-21 23:22:46.365 26850 26970 I NCL     : var d = data[j]

05-21 23:22:46.365 26850 26970 I NCL     : d = replaceAll(d, '\\$', ';')

05-21 23:22:46.365 26850 26970 I NCL     : d = replaceAll(d, '\\#', ',')

05-21 23:22:46.365 26850 26970 I NCL     : r.push(d)

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : result.push(r)

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : return result

05-21 23:22:46.365 26850 26970 I NCL     : } else if (device == '1') {

05-21 23:22:46.365 26850 26970 I NCL     : var datas = read_edge_db_data(sql)

05-21 23:22:46.365 26850 26970 I NCL     : if (datas == null) {

05-21 23:22:46.365 26850 26970 I NCL     : return null

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : var result = new Array()

05-21 23:22:46.365 26850 26970 I NCL     : var datas_ = datas.split(';')

05-21 23:22:46.365 26850 26970 I NCL     : for (var i in datas_) {

05-21 23:22:46.365 26850 26970 I NCL     : var data = datas_[i].split(',')

05-21 23:22:46.365 26850 26970 I NCL     : var r = new Array()

05-21 23:22:46.365 26850 26970 I NCL     : for (var j in data) {

05-21 23:22:46.365 26850 26970 I NCL     : var d = data[j]

05-21 23:22:46.365 26850 26970 I NCL     : d = replaceAll(d, '\\$', ';')

05-21 23:22:46.365 26850 26970 I NCL     : d = replaceAll(d, '\\#', ',')

05-21 23:22:46.365 26850 26970 I NCL     : r.push(d)

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : result.push(r)

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : return result

05-21 23:22:46.365 26850 26970 I NCL     : } else {

05-21 23:22:46.365 26850 26970 I NCL     : return null

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : function saveToEdgeTable(table, fields, data) {

05-21 23:22:46.365 26850 26970 I NCL     : if (device == '2') {

05-21 23:22:46.365 26850 26970 I NCL     : return save_to_edge_table.call('', table, fields, data)

05-21 23:22:46.365 26850 26970 I NCL     : } else if (device == '1') {

05-21 23:22:46.365 26850 26970 I NCL     : return save_to_edge_table(table, fields, data)

05-21 23:22:46.365 26850 26970 I NCL     : } else {

05-21 23:22:46.365 26850 26970 I NCL     : return null

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : function debugAlert(msg) {

05-21 23:22:46.365 26850 26970 I NCL     : if (device == '2') {

05-21 23:22:46.365 26850 26970 I NCL     : return debug_alert.call('', msg)

05-21 23:22:46.365 26850 26970 I NCL     : } else if (device == '1') {

05-21 23:22:46.365 26850 26970 I NCL     : return debug_alert(msg)

05-21 23:22:46.365 26850 26970 I NCL     : } else {

05-21 23:22:46.365 26850 26970 I NCL     : return null

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : function replaceAll(str, searchString, replacement) {

05-21 23:22:46.365 26850 26970 I NCL     : if (str == null || searchString == null || replacement == null) {

05-21 23:22:46.365 26850 26970 I NCL     : return str

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : while (str.indexOf(searchString) != -1) {

05-21 23:22:46.365 26850 26970 I NCL     : str = str.replace(searchString, replacement)

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     : return str

05-21 23:22:46.365 26850 26970 I NCL     : }

05-21 23:22:46.365 26850 26970 I NCL     :  o={"dataSourceType":"3","dataSourceID":"0","reportID":"20110","isInstantReport":"0","dbExpireTime":"0","fields":[{"name":"tbe","index":"1","type":"2"},{"name":"dwelltime","index":"2","type":"2"},{"name":"session_cnt","index":"3","type":"1"},{"name":"enter_session_cnt","index":"4","type":"1"},{"name":"main_time","index":"5","type":"2"},{"name":"main_cnt","index":"6","type":"1"},{"name":"contact_time","index":"7","type":"2"},{"name":"contact_cnt","index":"8","type":"1"},{"name":"discover_time","index":"9","type":"2"},{"name":"discover_cnt","index":"10","type":"1"},{"name":"more_time","index":"11","type":"2"},{"name":"more_cnt","index":"12","type":"1"},{"name":"singlechat_time","index":"13","type":"2"},{"name":"singlechat_cnt","index":"14","type":"1"},{"name":"groupchat_time","index":"15","type":"2"},{"name":"groupchat_cnt","index":"16","type":"1"},{"name":"servicechat_time","index":"17","type":"2"},{"name":"servicechat_cnt","index":"18","type":"1"},{"name":"biztimeline_time","index":"19","type":"2"},{"name":"biztimeline_cnt","index":"20","type":"1"},{"name":"miniprogram_time","index":"21","type":"2"},{"name":"miniprogram_cnt","index":"22","type":"1"},{"name":"searchfrommain_time","index":"23","type":"2"},{"name":"searchfrommain_cnt","index":"24","type":"1"},{"name":"newgroupchat_time","index":"25","type":"2"},{"name":"newgroupchat_cnt","index":"26","type":"1"},{"name":"addfriendfrommain_time","index":"27","type":"2"},{"name":"addfriendfrommain_cnt","index":"28","type":"1"},{"name":"scanfrommain_time","index":"29","type":"2"},{"name":"scanfrommain_cnt","index":"30","type":"1"},{"name":"money_time","index":"31","type":"2"},{"name":"money_cnt","index":"32","type":"1"},{"name":"servicenotification_time","index":"33","type":"2"},{"name":"servicenotification_cnt","index":"34","type":"1"},{"name":"werun_time","index":"35","type":"2"},{"name":"werun_cnt","index":"36","type":"1"},{"name":"news_time","index":"37","type":"2"},{"name":"news_cnt","index":"38","type":"1"},{"name":"searchfromcontacts_time","index":"39","type":"2"},{"name":"searchfromcontacts_cnt","index":"40","type":"1"},{"name":"addfriendfromcontacts_time","index":"41","type":"2"},{"name":"addfriendfromcontacts_cnt","index":"42","type":"1"},{"name":"newfriends_time","index":"43","type":"2"},{"name":"newfriends_cnt","index":"44","type":"1"},{"name":"groupchatlist_time","index":"45","type":"2"},{"name":"groupchatlist_cnt","index":"46","type":"1"},{"name":"tags_time","index":"47","type":"2"},{"name":"tags_cnt","index":"48","type":"1"},{"name":"servicebizlist_time","index":"49","type":"2"},{"name":"servicebizlist_cnt","index":"50","type":"1"},{"name":"enterprisebiz_time","index":"51","type":"2"},{"name":"enterprisebiz_cnt","index":"52","type":"1"},{"name":"workwxcontacts_time","index":"53","type":"2"},{"name":"workwxcontacts_cnt","index":"54","type":"1"},{"name":"profile_time","index":"55","type":"2"},{"name":"profile_cnt","index":"56","type":"1"},{"name":"moments_time","index":"57","type":"2"},{"name":"moments_cnt","index":"58","type":"1"},{"name":"scanfromdiscover_time","index":"59","type":"2"},{"name":"scanfromdiscover_cnt","index":"60","type":"1"},{"name":"shake_time","index":"61","type":"2"},{"name":"shake_cnt","index":"62","type":"1"},{"name":"topstories_time","index":"63","type":"2"},{"name":"topstories_cnt","index":"64","type":"1"},{"name":"searchfromdiscover_time","index":"65","type":"2"},{"name":"searchfromdiscover_cnt","index":"66","type":"1"},{"name":"peoplenearby_time","index":"67","type":"2"},{"name":"peoplenearby_cnt","index":"68","type":"1"},{"name":"bottle_time","index":"69","type":"2"},{"name":"bottle_cnt","index":"70","type":"1"},{"name":"diningnearby_time","index":"71","type":"2"},{"name":"diningnearby_cnt","index":"72","type":"1"},{"name":"shopping_time","index":"73","type":"2"},{"name":"shopping_cnt","index":"74","type":"1"},{"name":"game_time","index":"75","type":"2"},{"name":"game_cnt","index":"76","type":"1"},{"name":"miniprogramlist_time","index":"77","type":"2"},{"name":"miniprogramlist_cnt","index":"78","type":"
05-21 23:22:46.377 26850 26910 I NCL     : [MF] addAll firstItem=com.tencent.mm.storage.emotion.EmojiInfo size=178
05-21 23:22:46.407 26850 26850 I NCL     : [MF] addAll firstItem=java.lang.Integer size=512
05-21 23:22:46.412 26850 26898 I NCL     : [MF] addAll firstItem=jw1.d size=1
05-21 23:22:46.421 26850 26948 I NCL     : [MF:LLadd cls=nw1.n] g=app_in h={"process_id":26850,"device_id":"05f894e8e1e260fa","device_model":"MI 9arm64-v8a","regcountry":"CN","os_version":"30","view_id":"app_in","mode_flag":322128,"ipv4":"192.168.10.29","app_in_time":0,"device_brand":"Xiaomi","process_name":"com.tencent.mm","ipv6":"fe80::5ac7:34b8:d5b6:e536%rmnet_data0","report_seq":0,"sdk_version":"3.1.1","os_name":"android-Xiaomi","network_type":1,"event_seq":0} o=app_in q={"process_id":26850,"device_id":"05f894e8e1e260fa","device_model":"MI 9arm64-v8a","regcountry":"CN","os_version":"30","view_id":"app_in","cgi_report_monitor_type":2,"mode_flag":322128,"ipv4":"192.168.10.29","app_in_time":0,"device_brand":"Xiaomi","process_name":"com.tencent.mm","ipv6":"fe80::5ac7:34b8:d5b6:e536%rmnet_data0","report_seq":0,"sdk_version":"3.1.1","os_name":"android-Xiaomi","network_type":1,"event_seq":0}
05-21 23:22:46.449 26850 26948 I NCL     : [MF:LLadd cls=z15.cy3] d=16_1001_page_in_1
05-21 23:22:46.462 26850 26972 I NCL     : [MF:LLadd cls=z15.jn5] e=app_in g={"process_id":26850,"device_id":"05f894e8e1e260fa","device_model":"MI 9arm64-v8a","regcountry":"CN","os_version":"30","view_id":"app_in","cgi_report_monitor_type":2,"mode_flag":322128,"ipv4":"192.168.10.29","app_in_time":0,"device_brand":"Xiaomi","process_name":"com.tencent.mm","ipv6":"fe80::5ac7:34b8:d5b6:e536%rmnet_data0","report_seq":0,"sdk_version":"3.1.1","os_name":"android-Xiaomi","network_type":1,"event_seq":0} h=b289d8c41bbb4e0422438b987f99b009
05-21 23:22:46.533 26850 26956 I NCL     : [MF:LLadd cls=com.tencent.mm.pluginsdk.res.downloader.checkresupdate.h0]
05-21 23:22:46.534 26850 26956 I NCL     : [MF:LLadd cls=com.tencent.mm.pluginsdk.res.downloader.checkresupdate.n]
05-21 23:22:46.547 26850 26956 I NCL     : [MF:LLadd cls=com.tencent.mm.pluginsdk.res.downloader.checkresupdate.e]
05-21 23:22:46.625 26850 27023 I NCL     : [MF] addAll firstItem=rc.g size=5
05-21 23:22:46.660 26850 26850 I NCL     : [MF:LLadd cls=com.tencent.mm.ui.MainTabUI$$c]
05-21 23:22:46.680 26850 26850 I NCL     : [MF:LLadd cls=com.tencent.mm.ui.HomeUI$35]
05-21 23:22:46.742 26850 26908 I NCL     : [MF] addAll firstItem=ha2.d0 size=8
05-21 23:22:46.751 26850 26850 I NCL     : [MF:LLadd cls=com.tencent.mm.plugin.webview.stub.g0]
05-21 23:22:46.773 26850 26850 I NCL     : [MF:LLadd cls=cs5.j8]
05-21 23:22:46.781 26850 26908 I NCL     : [MF] addAll firstItem=android.media.AudioDevicePort size=13
05-21 23:22:46.790 26850 26907 I NCL     : [MF:LLadd cls=f61.b0] a=0
05-21 23:22:46.794 26850 26907 I NCL     : [MF:LLadd cls=z15.p05] d= m=MainUI q=FindMoreFriendsUI_1779375715728
05-21 23:22:46.795 26850 26850 I NCL     : [MF:LLadd cls=z15.m01]
05-21 23:22:46.818 26850 26908 I NCL     : [MF:LLadd cls=z15.q14]
05-21 23:22:46.833 26850 26925 I NCL     : [MF:LLadd cls=gd.c]
05-21 23:22:46.837 26850 26891 I NCL     : [MF:LLadd cls=com.tencent.mm.plugin.appbrand.task.k]
05-21 23:22:46.843 26850 26891 I NCL     : [MF:LLadd cls=com.tencent.mm.plugin.appbrand.task.m]
05-21 23:22:46.858 26850 26891 I NCL     : [MF] addAll firstItem=com.tencent.mm.feature.appbrand.support.m size=5
05-21 23:22:46.890 26850 26850 I NCL     : [MF] addAll firstItem=com.tencent.mm.ui.xj size=1
05-21 23:22:46.954 26850 26850 W NCL     : [CF] L4 MvvmList not found on com.tencent.mm.ui.base.preference.h0
05-21 23:22:46.954 26850 26850 I NCL     : [CF] adapter discovered: com.tencent.mm.ui.base.preference.h0
05-21 23:22:46.955 26850 26850 I NCL     : [CF] L4 notifyDataSetChanged hooked: com.tencent.mm.ui.base.preference.h0
05-21 23:22:46.976 26850 26850 I NCL     : [MF] addAll firstItem=androidx.fragment.app.i3 size=4
05-21 23:22:46.995 26850 26956 I NCL     : [MF:LLadd cls=z15.h53] d=com.tencent.mm.ui.conversation.MainUI e=MainUI f=com.tencent.mm.ui.LauncherUI i= m=
05-21 23:22:47.024 26850 26850 I NCL     : [MF:LLadd cls=com.tencent.mm.ui.conversation.ConversationListView] TAG=ListView TAG=AbsListView
05-21 23:22:47.025 26850 26850 I NCL     : [MF:LLadd cls=com.tencent.mm.plugin.taskbar.ui.TaskBarView] h2= TAG=ViewGroup
05-21 23:22:47.033 26850 26850 I NCL     : [MF:LLadd cls=com.tencent.mm.ui.conversation.m5]
05-21 23:22:47.034 26850 26850 I NCL     : [CF] adapter discovered: kc5.v0
05-21 23:22:47.520 26850 26892 I NCL     : [MF:LLadd cls=com.tencent.mm.smiley.c]
05-21 23:22:48.755 26850 26892 I NCL     : [MF:LLadd cls=com.tencent.mm.smiley.a2]
05-21 23:22:48.858 26850 26892 I NCL     : [MF:LLadd cls=com.tencent.mm.smiley.f1]
05-21 23:22:48.972 26850 26972 I NCL     : [MF] addAll firstItem=kc5.y size=11
05-21 23:22:48.974 26850 26850 I NCL     : [MF:LLadd cls=com.tencent.mm.ui.conversation.oa]
05-21 23:22:48.975 26850 26970 I NCL     : [MF] addAll firstItem=ik3.i size=1
05-21 23:22:48.983 26850 26850 I NCL     : [MF:LLadd cls=com.tencent.mm.ui.i4]
05-21 23:22:49.012 26850 26850 I NCL     : [MRD:adapter:getItemViewType] pos=0 鈫?java.lang.Integer
05-21 23:22:49.012 26850 26850 I NCL     : [MRD:item] java.lang.Integer:
05-21 23:22:49.012 26850 26850 I NCL     :   Integer.value = 0
05-21 23:22:49.012 26850 26850 I NCL     :   Integer.BYTES = 4
05-21 23:22:49.012 26850 26850 I NCL     :   Integer.DigitOnes = char[]
05-21 23:22:49.012 26850 26850 I NCL     :   Integer.DigitTens = char[]
05-21 23:22:49.012 26850 26850 I NCL     :   Integer.MAX_VALUE = 2147483647
05-21 23:22:49.012 26850 26850 I NCL     :   Integer.MIN_VALUE = -2147483648
05-21 23:22:49.012 26850 26850 I NCL     :   Integer.SIZE = 32
05-21 23:22:49.012 26850 26850 I NCL     :   Integer.SMALL_NEG_VALUES = String[]
05-21 23:22:49.012 26850 26850 I NCL     :   Integer.SMALL_NONNEG_VALUES = String[]
05-21 23:22:49.012 26850 26850 I NCL     :   Integer.TYPE = Class
05-21 23:22:49.012 26850 26850 I NCL     :   Integer.digits = char[]
05-21 23:22:49.012 26850 26850 I NCL     :   Integer.serialVersionUID = 1360826667806852920
05-21 23:22:49.012 26850 26850 I NCL     :   Integer.sizeTable = int[]
05-21 23:22:49.012 26850 26850 I NCL     :   Number.serialVersionUID = -8742448824652078965
05-21 23:22:49.022 26850 26850 I NCL     : [MRD:adapter:isEnabled] pos=0 鈫?java.lang.Boolean
05-21 23:22:49.022 26850 26850 I NCL     : [MRD:item] java.lang.Boolean:
05-21 23:22:49.022 26850 26850 I NCL     :   Boolean.value = true
05-21 23:22:49.022 26850 26850 I NCL     :   Boolean.FALSE = false
05-21 23:22:49.022 26850 26850 I NCL     :   Boolean.TRUE = true
05-21 23:22:49.022 26850 26850 I NCL     :   Boolean.TYPE = Class
05-21 23:22:49.022 26850 26850 I NCL     :   Boolean.serialVersionUID = -3665804199014368530
05-21 23:22:49.023 26850 26850 I NCL     : [MF] addAll firstItem=kc5.c0 size=1
05-21 23:22:49.078 26850 26900 I NCL     : [MF:LLadd cls=z15.pu] f=
05-21 23:22:49.081 26850 26900 I NCL     : [MF:LLadd cls=z15.ou]
05-21 23:22:49.081 26850 26896 I NCL     : [MF:LLadd cls=com.tencent.wechat.aff.udr.u] d=extId e=11
05-21 23:22:49.082 26850 26900 I NCL     : [MF:LLadd cls=z15.jm] d=鐣欒█
05-21 23:22:49.090 26850 26956 I NCL     : [MF:LLadd cls=z15.zj5] e=闄勮繎甯哥敤
05-21 23:22:49.102 26850 26907 I NCL     : [MF] addAll firstItem=uw5.c size=7
05-21 23:22:49.113 26850 26956 I NCL     : [MF:LLadd cls=com.tencent.mm.plugin.appbrand.config.WxaAttributes$WxaVersionModuleInfo] d=/npm/@mtfe/yoda-static-weapp/yoda_modules/modules/ e=19729c3ce1abfc3c867ae63cdbaad0ea m=
05-21 23:22:49.131 26850 26916 I NCL     : [MF:LLadd cls=com.tencent.mm.plugin.appbrand.config.WxaAttributes$WxaPluginCodeInfo] d=wx4d2deeab3aed6e5a f=c3a852282d18ab1e4658cce1e36968bb g=__plugin__/wx4d2deeab3aed6e5a n= o=
05-21 23:22:49.131 26850 26916 I NCL     : [MF:LLadd cls=com.tencent.mm.plugin.appbrand.config.WxaAttributes$WxaWidgetInfo] e=b647c7315d8252b3719a5d26fddce422
