--------- beginning of main
--------- beginning of system

06-25 07:45:39.551 I/NCL     (30513): json = JSON.parse(data)

06-25 07:45:39.551 I/NCL     (30513): var session_cnt = 0

06-25 07:45:39.551 I/NCL     (30513): for (i in json['content']) {

06-25 07:45:39.551 I/NCL     (30513): session_cnt++

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): return session_cnt

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): function parse_enter_session_cnt(data) {

06-25 07:45:39.551 I/NCL     (30513): json = JSON.parse(data)

06-25 07:45:39.551 I/NCL     (30513): var enter_session_cnt = 0

06-25 07:45:39.551 I/NCL     (30513): for (i in json['content']) {

06-25 07:45:39.551 I/NCL     (30513): if ('count' in json['content'][i]) {

06-25 07:45:39.551 I/NCL     (30513): enter_session_cnt += json['content'][i]['count']

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): return enter_session_cnt

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): function parse_one_session_time(data, sid) {

06-25 07:45:39.551 I/NCL     (30513): json = JSON.parse(data)

06-25 07:45:39.551 I/NCL     (30513): var one_time = 0

06-25 07:45:39.551 I/NCL     (30513): for (i in json['content']) {

06-25 07:45:39.551 I/NCL     (30513): if (json['content'][i]['sid'] == sid) {

06-25 07:45:39.551 I/NCL     (30513): if ('in' in json['content'][i]) {

06-25 07:45:39.551 I/NCL     (30513): one_time += json['content'][i]['in']

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): return String(one_time)

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): function parse_one_session_cnt(data, sid) {

06-25 07:45:39.551 I/NCL     (30513): json = JSON.parse(data)

06-25 07:45:39.551 I/NCL     (30513): var one_cnt = 0

06-25 07:45:39.551 I/NCL     (30513): for (i in json['content']) {

06-25 07:45:39.551 I/NCL     (30513): if (json['content'][i]['sid'] == sid) {

06-25 07:45:39.551 I/NCL     (30513): if ('count' in json['content'][i]) {

06-25 07:45:39.551 I/NCL     (30513): one_cnt += json['content'][i]['count']

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): return one_cnt

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): function parse_other_time(data, sid) {

06-25 07:45:39.551 I/NCL     (30513): json = JSON.parse(data)

06-25 07:45:39.551 I/NCL     (30513): var other_time = 0

06-25 07:45:39.551 I/NCL     (30513): for (i in json['content']) {

06-25 07:45:39.551 I/NCL     (30513): sid = json['content'][i]['sid']

06-25 07:45:39.551 I/NCL     (30513): if (!isRealNum(sid) || sid < 0 || json['content'][i]['sid'] > 146) {

06-25 07:45:39.551 I/NCL     (30513): other_time += json['content'][i]['in']

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): return String(other_time)

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): function parse_other_cnt(data, sid) {

06-25 07:45:39.551 I/NCL     (30513): json = JSON.parse(data)

06-25 07:45:39.551 I/NCL     (30513): var other_cnt = 0

06-25 07:45:39.551 I/NCL     (30513): for (i in json['content']) {

06-25 07:45:39.551 I/NCL     (30513): if (json['content'][i]['sid'] < 0 || json['content'][i]['sid'] > 146) {

06-25 07:45:39.551 I/NCL     (30513): other_cnt += json['content'][i]['count']

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): return other_cnt

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): function isRealNum(val) {

06-25 07:45:39.551 I/NCL     (30513): if (val === '' || val == null) {

06-25 07:45:39.551 I/NCL     (30513): return false;

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): if (!isNaN(val)) {

06-25 07:45:39.551 I/NCL     (30513): return true;

06-25 07:45:39.551 I/NCL     (30513): } else {

06-25 07:45:39.551 I/NCL     (30513): return false;

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): var device

06-25 07:45:39.551 I/NCL     (30513): var run_date

06-25 07:45:39.551 I/NCL     (30513): var period_start_time

06-25 07:45:39.551 I/NCL     (30513): var period_end_time

06-25 07:45:39.551 I/NCL     (30513): var uin

06-25 07:45:39.551 I/NCL     (30513): function __main__(data, args) {

06-25 07:45:39.551 I/NCL     (30513): try {

06-25 07:45:39.551 I/NCL     (30513): device = args.split(',')[0]

06-25 07:45:39.551 I/NCL     (30513): run_date = args.split(',')[1]

06-25 07:45:39.551 I/NCL     (30513): period_start_time = args.split(',')[2]

06-25 07:45:39.551 I/NCL     (30513): period_end_time = args.split(',')[3]

06-25 07:45:39.551 I/NCL     (30513): uin = args.split(',')[4]

06-25 07:45:39.551 I/NCL     (30513): return __run__(data)

06-25 07:45:39.551 I/NCL     (30513): } catch (error) {

06-25 07:45:39.551 I/NCL     (30513): debugAlert(String(error))

06-25 07:45:39.551 I/NCL     (30513): return new Array()

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): return new Array()

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): function readEdgeDBData(sql) {

06-25 07:45:39.551 I/NCL     (30513): if (device == '2') {

06-25 07:45:39.551 I/NCL     (30513): var datas = read_edge_db_data.call('', sql)

06-25 07:45:39.551 I/NCL     (30513): if (datas == null) {

06-25 07:45:39.551 I/NCL     (30513): return null

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): var result = new Array()

06-25 07:45:39.551 I/NCL     (30513): var datas_ = datas.split(';')

06-25 07:45:39.551 I/NCL     (30513): for (var i in datas_) {

06-25 07:45:39.551 I/NCL     (30513): var data = datas_[i].split(',')

06-25 07:45:39.551 I/NCL     (30513): var r = new Array()

06-25 07:45:39.551 I/NCL     (30513): for (var j in data) {

06-25 07:45:39.551 I/NCL     (30513): var d = data[j]

06-25 07:45:39.551 I/NCL     (30513): d = replaceAll(d, '\\$', ';')

06-25 07:45:39.551 I/NCL     (30513): d = replaceAll(d, '\\#', ',')

06-25 07:45:39.551 I/NCL     (30513): r.push(d)

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): result.push(r)

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): return result

06-25 07:45:39.551 I/NCL     (30513): } else if (device == '1') {

06-25 07:45:39.551 I/NCL     (30513): var datas = read_edge_db_data(sql)

06-25 07:45:39.551 I/NCL     (30513): if (datas == null) {

06-25 07:45:39.551 I/NCL     (30513): return null

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): var result = new Array()

06-25 07:45:39.551 I/NCL     (30513): var datas_ = datas.split(';')

06-25 07:45:39.551 I/NCL     (30513): for (var i in datas_) {

06-25 07:45:39.551 I/NCL     (30513): var data = datas_[i].split(',')

06-25 07:45:39.551 I/NCL     (30513): var r = new Array()

06-25 07:45:39.551 I/NCL     (30513): for (var j in data) {

06-25 07:45:39.551 I/NCL     (30513): var d = data[j]

06-25 07:45:39.551 I/NCL     (30513): d = replaceAll(d, '\\$', ';')

06-25 07:45:39.551 I/NCL     (30513): d = replaceAll(d, '\\#', ',')

06-25 07:45:39.551 I/NCL     (30513): r.push(d)

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): result.push(r)

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): return result

06-25 07:45:39.551 I/NCL     (30513): } else {

06-25 07:45:39.551 I/NCL     (30513): return null

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): function saveToEdgeTable(table, fields, data) {

06-25 07:45:39.551 I/NCL     (30513): if (device == '2') {

06-25 07:45:39.551 I/NCL     (30513): return save_to_edge_table.call('', table, fields, data)

06-25 07:45:39.551 I/NCL     (30513): } else if (device == '1') {

06-25 07:45:39.551 I/NCL     (30513): return save_to_edge_table(table, fields, data)

06-25 07:45:39.551 I/NCL     (30513): } else {

06-25 07:45:39.551 I/NCL     (30513): return null

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): function debugAlert(msg) {

06-25 07:45:39.551 I/NCL     (30513): if (device == '2') {

06-25 07:45:39.551 I/NCL     (30513): return debug_alert.call('', msg)

06-25 07:45:39.551 I/NCL     (30513): } else if (device == '1') {

06-25 07:45:39.551 I/NCL     (30513): return debug_alert(msg)

06-25 07:45:39.551 I/NCL     (30513): } else {

06-25 07:45:39.551 I/NCL     (30513): return null

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): function replaceAll(str, searchString, replacement) {

06-25 07:45:39.551 I/NCL     (30513): if (str == null || searchString == null || replacement == null) {

06-25 07:45:39.551 I/NCL     (30513): return str

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): while (str.indexOf(searchString) != -1) {

06-25 07:45:39.551 I/NCL     (30513): str = str.replace(searchString, replacement)

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513): return str

06-25 07:45:39.551 I/NCL     (30513): }

06-25 07:45:39.551 I/NCL     (30513):  o={"dataSourceType":"3","dataSourceID":"0","reportID":"20110","isInstantReport":"0","dbExpireTime":"0","fields":[{"name":"tbe","index":"1","type":"2"},{"name":"dwelltime","index":"2","type":"2"},{"name":"session_cnt","index":"3","type":"1"},{"name":"enter_session_cnt","index":"4","type":"1"},{"name":"main_time","index":"5","type":"2"},{"name":"main_cnt","index":"6","type":"1"},{"name":"contact_time","index":"7","type":"2"},{"name":"contact_cnt","index":"8","type":"1"},{"name":"discover_time","index":"9","type":"2"},{"name":"discover_cnt","index":"10","type":"1"},{"name":"more_time","index":"11","type":"2"},{"name":"more_cnt","index":"12","type":"1"},{"name":"singlechat_time","index":"13","type":"2"},{"name":"singlechat_cnt","index":"14","type":"1"},{"name":"groupchat_time","index":"15","type":"2"},{"name":"groupchat_cnt","index":"16","type":"1"},{"name":"servicechat_time","index":"17","type":"2"},{"name":"servicechat_cnt","index":"18","type":"1"},{"name":"biztimeline_time","index":"19","type":"2"},{"name":"biztimeline_cnt","index":"20","type":"1"},{"name":"miniprogram_time","index":"21","type":"2"},{"name":"miniprogram_cnt","index":"22","type":"1"},{"name":"searchfrommain_time","index":"23","type":"2"},{"name":"searchfrommain_cnt","index":"24","type":"1"},{"name":"newgroupchat_time","index":"25","type":"2"},{"name":"newgroupchat_cnt","index":"26","type":"1"},{"name":"addfriendfrommain_time","index":"27","type":"2"},{"name":"addfriendfrommain_cnt","index":"28","type":"1"},{"name":"scanfrommain_time","index":"29","type":"2"},{"name":"scanfrommain_cnt","index":"30","type":"1"},{"name":"money_time","index":"31","type":"2"},{"name":"money_cnt","index":"32","type":"1"},{"name":"servicenotification_time","index":"33","type":"2"},{"name":"servicenotification_cnt","index":"34","type":"1"},{"name":"werun_time","index":"35","type":"2"},{"name":"werun_cnt","index":"36","type":"1"},{"name":"news_time","index":"37","type":"2"},{"name":"news_cnt","index":"38","type":"1"},{"name":"searchfromcontacts_time","index":"39","type":"2"},{"name":"searchfromcontacts_cnt","index":"40","type":"1"},{"name":"addfriendfromcontacts_time","index":"41","type":"2"},{"name":"addfriendfromcontacts_cnt","index":"42","type":"1"},{"name":"newfriends_time","index":"43","type":"2"},{"name":"newfriends_cnt","index":"44","type":"1"},{"name":"groupchatlist_time","index":"45","type":"2"},{"name":"groupchatlist_cnt","index":"46","type":"1"},{"name":"tags_time","index":"47","type":"2"},{"name":"tags_cnt","index":"48","type":"1"},{"name":"servicebizlist_time","index":"49","type":"2"},{"name":"servicebizlist_cnt","index":"50","type":"1"},{"name":"enterprisebiz_time","index":"51","type":"2"},{"name":"enterprisebiz_cnt","index":"52","type":"1"},{"name":"workwxcontacts_time","index":"53","type":"2"},{"name":"workwxcontacts_cnt","index":"54","type":"1"},{"name":"profile_time","index":"55","type":"2"},{"name":"profile_cnt","index":"56","type":"1"},{"name":"moments_time","index":"57","type":"2"},{"name":"moments_cnt","index":"58","type":"1"},{"name":"scanfromdiscover_time","index":"59","type":"2"},{"name":"scanfromdiscover_cnt","index":"60","type":"1"},{"name":"shake_time","index":"61","type":"2"},{"name":"shake_cnt","index":"62","type":"1"},{"name":"topstories_time","index":"63","type":"2"},{"name":"topstories_cnt","index":"64","type":"1"},{"name":"searchfromdiscover_time","index":"65","type":"2"},{"name":"searchfromdiscover_cnt","index":"66","type":"1"},{"name":"peoplenearby_time","index":"67","type":"2"},{"name":"peoplenearby_cnt","index":"68","type":"1"},{"name":"bottle_time","index":"69","type":"2"},{"name":"bottle_cnt","index":"70","type":"1"},{"name":"diningnearby_time","index":"71","type":"2"},{"name":"diningnearby_cnt","index":"72","type":"1"},{"name":"shopping_time","index":"73","type":"2"},{"name":"shopping_cnt","index":"74","type":"1"},{"name":"game_time","index":"75","type":"2"},{"name":"game_cnt","index":"76","type":"1"},{"name":"miniprogramlist_time","index":"77","type":"2"},{"name":"miniprogramlist_cnt","index":"78","type":"
06-25 07:45:39.551 I/NCL     (30513): [PF:LLseen:main] #31 z15.xg0
06-25 07:45:39.561 I/NCL     (30513): [MF:LLadd cls=z15.ut3]
06-25 07:45:39.561 I/NCL     (30513): [PF:LLseen:main] #32 z15.ut3
06-25 07:45:39.580 I/NCL     (30513): [UI:RAW] com.tencent.mm.ui.LauncherUI
06-25 07:45:39.580 I/NCL     (30513): [UI] page=Main activity=com.tencent.mm.ui.LauncherUI
06-25 07:45:39.581 I/NCL     (30513): [MRD:launcher:entry] en=true act=false wxids=0 fmf=null
06-25 07:45:39.600 I/NCL     (30513): [MF:LLadd cls=z15.id7]
06-25 07:45:39.600 I/NCL     (30513): [PF:LLseen:main] #33 z15.id7
06-25 07:45:39.604 I/NCL     (30513): [PF:LLseen:main] #34 android.graphics.Matrix
06-25 07:45:39.604 I/NCL     (30513): [MF:LLadd cls=[F]
06-25 07:45:39.604 I/NCL     (30513): [PF:LLseen:main] #35 [F
06-25 07:45:39.605 I/NCL     (30513): [PF:LLseen:main] #36 android.graphics.Paint
06-25 07:45:39.605 I/NCL     (30513): [PF:LLseen:main] #37 android.graphics.Path
06-25 07:45:39.609 I/NCL     (30513): [SF:ALLseen] #7 addAll first=jw1.d size=1
06-25 07:45:39.609 I/NCL     (30513): [MF] addAll firstItem=jw1.d size=1
06-25 07:45:39.620 I/NCL     (30513): [MF:LLadd cls=com.tencent.mm.ui.HomeUI$$e]
06-25 07:45:39.620 I/NCL     (30513): [PF:LLseen:main] #38 com.tencent.mm.ui.HomeUI$$e
06-25 07:45:39.620 I/NCL     (30513): [MF:LLadd cls=nw1.n] g=app_in h={"process_id":30513,"device_id":"05f894e8e1e260fa","device_model":"MI 9arm64-v8a","regcountry":"CN","os_version":"30","view_id":"app_in","mode_flag":322128,"ipv4":"192.168.10.73","app_in_time":1782344739558,"device_brand":"Xiaomi","process_name":"com.tencent.mm","ipv6":"fe80::6b51:30d5:ab9b:ccc7%rmnet_data0","report_seq":0,"sdk_version":"3.1.1","os_name":"android-Xiaomi","network_type":1,"event_seq":0} o=app_in q={"process_id":30513,"device_id":"05f894e8e1e260fa","device_model":"MI 9arm64-v8a","regcountry":"CN","os_version":"30","view_id":"app_in","cgi_report_monitor_type":2,"mode_flag":322128,"ipv4":"192.168.10.73","app_in_time":1782344739558,"device_brand":"Xiaomi","process_name":"com.tencent.mm","ipv6":"fe80::6b51:30d5:ab9b:ccc7%rmnet_data0","report_seq":0,"sdk_version":"3.1.1","os_name":"android-Xiaomi","network_type":1,"event_seq":0}
06-25 07:45:39.620 I/NCL     (30513): [PF:LLseen:main] #39 nw1.n
06-25 07:45:39.626 I/NCL     (30513): [SF:ALLseen] #8 addAll first=com.tencent.mm.storage.emotion.EmojiInfo size=178
06-25 07:45:39.627 I/NCL     (30513): [MF] addAll firstItem=com.tencent.mm.storage.emotion.EmojiInfo size=178
06-25 07:45:39.640 I/NCL     (30513): [SF:ALLseen] #9 addAll first=java.lang.Integer size=512
06-25 07:45:39.640 I/NCL     (30513): [MF] addAll firstItem=java.lang.Integer size=512
06-25 07:45:39.663 I/NCL     (30513): [MF:LLadd cls=z15.cy3] d=16_1001_page_in_1
06-25 07:45:39.663 I/NCL     (30513): [PF:LLseen:main] #40 z15.cy3
06-25 07:45:39.752 I/NCL     (30687): [native:push] init=true role=2(expect 2=PUSH) hidden=true
06-25 07:45:39.755 I/NCL     (30687): [PF:L1:push] LinkedList.add hook ok
06-25 07:45:39.756 I/NCL     (30687): [PF:NM:push] NotificationManager.notify hook ok
06-25 07:45:39.760 I/NCL     (30687): [PF:SF:push] hooked startForeground(int, Notification)
06-25 07:45:39.761 I/NCL     (30687): [PF:SF:push] hooked startForeground(int, Notification, int)
06-25 07:45:39.764 I/NCL     (30687): [PF:VW] hooked
06-25 07:45:39.764 I/NCL     (30687): [CG] installForPush SF+VW (push-process) ok
06-25 07:45:39.764 I/NCL     (30687): [PF] installForPush L1+NM (push) + CallGuard(SF+VW) ok
06-25 07:45:39.805 I/NCL     (30513): [MF:LLadd cls=com.tencent.mm.pluginsdk.res.downloader.checkresupdate.h0]
06-25 07:45:39.805 I/NCL     (30513): [PF:LLseen:main] #41 com.tencent.mm.pluginsdk.res.downloader.checkresupdate.h0
06-25 07:45:39.805 I/NCL     (30513): [MF:LLadd cls=com.tencent.mm.pluginsdk.res.downloader.checkresupdate.n]
06-25 07:45:39.805 I/NCL     (30513): [PF:LLseen:main] #42 com.tencent.mm.pluginsdk.res.downloader.checkresupdate.n
06-25 07:45:39.826 I/NCL     (30513): [MF:LLadd cls=com.tencent.mm.pluginsdk.res.downloader.checkresupdate.e]
06-25 07:45:39.826 I/NCL     (30513): [PF:LLseen:main] #43 com.tencent.mm.pluginsdk.res.downloader.checkresupdate.e
06-25 07:45:39.911 I/NCL     (30513): [SF:ALLseen] #10 addAll first=rc.g size=5
06-25 07:45:39.911 I/NCL     (30513): [MF] addAll firstItem=rc.g size=5
06-25 07:45:39.943 I/NCL     (30513): [MF:LLadd cls=com.tencent.mm.ui.MainTabUI$$c]
06-25 07:45:39.943 I/NCL     (30513): [PF:LLseen:main] #44 com.tencent.mm.ui.MainTabUI$$c
06-25 07:45:39.959 I/NCL     (30513): [MF:LLadd cls=com.tencent.mm.ui.HomeUI$35]
06-25 07:45:39.959 I/NCL     (30513): [PF:LLseen:main] #45 com.tencent.mm.ui.HomeUI$35
06-25 07:45:39.986 I/NCL     (30513): [MF:LLadd cls=f61.b0] a=0
06-25 07:45:39.986 I/NCL     (30513): [PF:LLseen:main] #46 f61.b0
06-25 07:45:39.996 I/NCL     (30513): [MF:LLadd cls=z15.p05] d= m=MainUI q=MainSettingsUI_1782344735817
06-25 07:45:39.996 I/NCL     (30513): [PF:LLseen:main] #47 z15.p05
06-25 07:45:40.041 I/NCL     (30513): [MF:LLadd cls=com.tencent.mm.plugin.webview.stub.g0]
06-25 07:45:40.041 I/NCL     (30513): [PF:LLseen:main] #48 com.tencent.mm.plugin.webview.stub.g0
06-25 07:45:40.059 I/NCL     (30513): [MF:LLadd cls=cs5.j8]
06-25 07:45:40.059 I/NCL     (30513): [PF:LLseen:main] #49 cs5.j8
06-25 07:45:40.069 I/NCL     (30687): [PF:LLseen:push] #1 ni5.m
06-25 07:45:40.089 I/NCL     (30513): [MF:LLadd cls=z15.m01]
06-25 07:45:40.089 I/NCL     (30513): [PF:LLseen:main] #50 z15.m01
06-25 07:45:40.111 I/NCL     (30687): [PF:LLseen:push] #2 ii5.b
06-25 07:45:40.114 I/NCL     (30513): [MF] addAll firstItem=com.tencent.mm.ui.xj size=1
06-25 07:45:40.204 I/NCL     (30513): [CF:L4] entry adapter=h0 cleaning=false state=V
06-25 07:45:40.204 I/NCL     (30513): [CF:L4] cleaned=0
06-25 07:45:40.204 I/NCL     (30513): [CF:L4] entry adapter=h0 cleaning=false state=V
06-25 07:45:40.237 I/NCL     (30513): [CF:L4] entry adapter=h0 cleaning=false state=V
06-25 07:45:40.238 I/NCL     (30513): [CF:L4] entry adapter=h0 cleaning=false state=V
06-25 07:45:40.239 I/NCL     (30513): [CF:L4] entry adapter=h0 cleaning=false state=V
06-25 07:45:40.245 I/NCL     (30513): [CF:L4] entry adapter=h0 cleaning=false state=V
06-25 07:45:40.247 I/NCL     (30513): [SF:ALLseen] #11 addAll first=androidx.fragment.app.i3 size=4
06-25 07:45:40.247 I/NCL     (30513): [MF] addAll firstItem=androidx.fragment.app.i3 size=4
06-25 07:45:40.268 I/NCL     (30513): [MF:LLadd cls=z15.h53] d=com.tencent.mm.ui.conversation.MainUI e=MainUI f=com.tencent.mm.ui.LauncherUI i= m=
06-25 07:45:40.269 I/NCL     (30513): [PF:LLseen:main] #51 z15.h53
06-25 07:45:40.296 I/NCL     (30513): [MF:LLadd cls=z15.jn5] e=page_in g={"page_stp":0,"in_type":1,"process_id":30513,"device_model":"MI 9arm64-v8a","page_id":"1001","ipv4":"192.168.10.73","app_in_time":1782344739558,"process_name":"com.tencent.mm","ipv6":"fe80::6b51:30d5:ab9b:ccc7%rmnet_data0","page_name":"MainUI","sdk_version":"3.1.1","event_seq":0,"device_id":"05f894e8e1e260fa","biz_group_id":1,"regcountry":"CN","os_version":"30","cgi_report_monitor_type":2,"mode_flag":322128,"in_time":1782344740261,"device_brand":"Xiaomi","report_seq":1,"os_name":"android-Xiaomi","network_type":1,"biz_id":"1_1782344740261","last_report_event_id":"app_in"} h=b4cb58d241c3970b0eef0674349ea74a
06-25 07:45:40.296 I/NCL     (30513): [PF:LLseen:main] #52 z15.jn5
06-25 07:45:40.323 I/NCL     (30513): [MF:LLadd cls=com.tencent.mm.ui.conversation.ConversationListView] TAG=ListView TAG=AbsListView
06-25 07:45:40.324 I/NCL     (30513): [PF:LLseen:main] #53 com.tencent.mm.ui.conversation.ConversationListView
06-25 07:45:40.324 I/NCL     (30513): [MF:LLadd cls=com.tencent.mm.plugin.taskbar.ui.TaskBarView] h2= TAG=ViewGroup
06-25 07:45:40.324 I/NCL     (30513): [PF:LLseen:main] #54 com.tencent.mm.plugin.taskbar.ui.TaskBarView
06-25 07:45:40.324 I/NCL     (30513): [PF:LLseen:main] #55 android.widget.ListView$FixedViewInfo
06-25 07:45:40.325 I/NCL     (30687): [PF:LLseen:push] #3 com.tencent.mm.feature.performance.adpf.z
06-25 07:45:40.327 I/NCL     (30687): [PF:LLseen:push] #4 com.tencent.mm.feature.performance.scheduler.o
06-25 07:45:40.332 I/NCL     (30687): [PF:LLseen:push] #5 com.tencent.mm.ipcinvoker.extension.d
06-25 07:45:40.332 I/NCL     (30687): [PF:LLseen:push] #6 com.tencent.mm.ipcinvoker.extension.b
06-25 07:45:40.332 I/NCL     (30687): [PF:LLseen:push] #7 com.tencent.mm.ipcinvoker.extension.n
06-25 07:45:40.332 I/NCL     (30687): [PF:LLseen:push] #8 com.tencent.mm.ipcinvoker.wx_extension.l0
06-25 07:45:40.332 I/NCL     (30687): [PF:LLseen:push] #9 com.tencent.mm.ipcinvoker.wx_extension.e
06-25 07:45:40.332 I/NCL     (30687): [PF:LLseen:push] #10 com.tencent.mm.ipcinvoker.wx_extension.m0
06-25 07:45:40.356 I/NCL     (30513): [MF:LLadd cls=com.tencent.mm.ui.conversation.m5]
06-25 07:45:40.356 I/NCL     (30513): [PF:LLseen:main] #56 com.tencent.mm.ui.conversation.m5
06-25 07:45:40.370 I/NCL     (30687): [PF:LLseen:push] #11 android.app.SharedPreferencesImpl$EditorImpl$1
06-25 07:45:40.386 I/NCL     (30687): [PF:LLseen:push] #12 android.app.SharedPreferencesImpl$2
06-25 07:45:40.391 I/NCL     (30687): [PF:LLseen:push] #13 android.util.Pair
06-25 07:45:40.418 I/NCL     (30687): [PF:LLseen:push] #14 mq5.e
06-25 07:45:40.439 I/NCL     (30687): [PF:LLseen:push] #15 bh.l0
06-25 07:45:40.439 I/NCL     (30687): [PF:LLseen:push] #16 pp0.t0
06-25 07:45:40.439 I/NCL     (30687): [PF:LLseen:push] #17 rp0.a
06-25 07:45:40.440 I/NCL     (30687): [PF:LLseen:push] #18 op0.p4
06-25 07:45:40.447 I/NCL     (30513): [MF:LLadd cls=com.tencent.mm.smiley.c]
06-25 07:45:40.447 I/NCL     (30513): [PF:LLseen:main] #57 com.tencent.mm.smiley.c
06-25 07:45:40.560 I/NCL     (30687): [PF:LLseen:push] #19 wh.s
06-25 07:45:40.714 I/NCL     (30513): [MF:LLadd cls=com.tencent.mm.smiley.a2]
06-25 07:45:40.714 I/NCL     (30513): [PF:LLseen:main] #58 com.tencent.mm.smiley.a2
06-25 07:45:40.726 I/NCL     (30513): [MF:LLadd cls=com.tencent.mm.smiley.f1]
06-25 07:45:40.726 I/NCL     (30513): [PF:LLseen:main] #59 com.tencent.mm.smiley.f1
06-25 07:45:40.789 I/NCL     (30513): [SF:ALLseen] #12 addAll first=kc5.y size=14
06-25 07:45:40.789 I/NCL     (30513): [MF] addAll firstItem=kc5.y size=14
06-25 07:45:40.792 I/NCL     (30513): [MF:LLadd cls=com.tencent.mm.ui.conversation.oa]
06-25 07:45:40.792 I/NCL     (30513): [PF:LLseen:main] #60 com.tencent.mm.ui.conversation.oa
06-25 07:45:40.796 I/NCL     (30687): [PF:LLseen:push] #20 hh.y1
06-25 07:45:40.798 I/NCL     (30513): [MF:LLadd cls=com.tencent.mm.ui.i4]
06-25 07:45:40.798 I/NCL     (30513): [PF:LLseen:main] #61 com.tencent.mm.ui.i4
06-25 07:45:40.801 I/NCL     (30513): [CF:L4] entry adapter=h0 cleaning=false state=V
06-25 07:45:40.801 I/NCL     (30513): [CF:L4] cleaned=0
06-25 07:45:40.801 I/NCL     (30513): [CF:L4] entry adapter=h0 cleaning=false state=V
06-25 07:45:40.804 I/NCL     (30513): [SF:ALLseen] #13 addAll first=ik3.i size=1
06-25 07:45:40.804 I/NCL     (30513): [MF] addAll firstItem=ik3.i size=1
06-25 07:45:40.804 I/NCL     (30513): [CF:L4] entry adapter=h0 cleaning=false state=V
06-25 07:45:40.805 I/NCL     (30513): [CF:L4] entry adapter=h0 cleaning=false state=V
06-25 07:45:40.822 I/NCL     (30513): [MRD:adapter:getItemViewType] pos=0 鈫?java.lang.Integer
06-25 07:45:40.822 I/NCL     (30513): [MRD:item] java.lang.Integer:
06-25 07:45:40.822 I/NCL     (30513):   Integer.value = 0
06-25 07:45:40.822 I/NCL     (30513):   Integer.BYTES = 4
06-25 07:45:40.822 I/NCL     (30513):   Integer.DigitOnes = char[]
06-25 07:45:40.822 I/NCL     (30513):   Integer.DigitTens = char[]
